nukes_used,avg_yield_kt,target_city_population,urbanization_level,soot_emission_Tg,total_targeted_population,human_lives_lost_millions,gdp_impact_pct,expected_global_temp_drop_C,estimated_famine_risk_millions
41,273.6337859,13032532.98,0.905963494,3.294966883,484086963.8,144.3049607,43.57242694,0.476842106,195.2921276
17,265.981217,13716360.61,0.715930998,0.722587181,166939451.5,123.0121078,18.85853482,0.042023423,12.72228326
9,775.6752772,11116473.02,0.523912339,4.516949137,52416516.46,20.22847455,10.13387714,0.839712194,274.3284572
41,443.1374583,13698319.65,0.402264778,3.432304933,225924412,177.0384636,40.97106126,0.624881671,206.5593707
1,340.8330699,10522711.46,0.988301438,9.515521816,10399610.86,7.244748453,5,0.877501961,270.1412662
2,190.9828633,13883393.04,0.962991819,6.77432638,26739187.84,12.65702475,5,1.0927485,162.3637352
48,768.8524445,974354.3904,0.564486396,4.654607965,26400470.34,17.03745869,24.13392477,0.539485827,185.6260739
29,789.526979,7431107.667,0.782929472,7.570658608,168722962.8,89.95588624,17.70597373,1.338524559,533.2708181
33,573.0655432,4295256.667,0.837543738,7.809819412,118716355.7,84.51992901,17.3352656,0.46250118,194.6458239
10,957.953909,2076590.158,0.746808077,4.856513327,15508143.02,7.922572779,6.689052151,0.611221713,52.39262543
40,328.3908214,4758443.46,0.905777005,0.850002241,172403546.6,136.6810426,22.89126059,0.093167172,21.33232824
21,231.3247598,3907081.299,0.446694789,7.827456209,36650729.99,10.26602249,14.56965222,0.697075868,150.6708647
28,682.3047674,19465314.63,0.93789642,0.993812024,511180569.6,309.7148128,29.07833386,0.080888442,37.65821723
11,762.0325112,5802263.763,0.635211407,8.490317582,40542305.39,14.08407727,12.86666475,1.286112327,445.9686521
34,236.532381,4696083.506,0.688414013,3.408153237,109916889.5,34.59487172,48.23184991,0.273622465,71.89421843
8,90.4616028,16714002.67,0.66684019,6.418585548,89164549.79,39.67380643,9.914361073,0.929600007,447.9231761
22,813.3587393,8440412.724,0.718771734,7.430004084,133468061.9,56.12024654,11.6929451,0.805832937,98.60233379
8,976.854444,8487162.424,0.758901083,0.448405407,51527334.05,11.73798763,7.749676149,0.038738565,8.239548826
49,650.0022018,8927450.281,0.82620606,3.907681628,361419762.5,165.0366149,57.60618971,0.654760396,218.0855411
15,288.6988966,8389036.672,0.714964203,6.081015779,89967913.83,69.37884343,12.22693291,0.635977597,177.7869756
17,996.7225194,6598652.554,0.810863954,8.496628048,90960361.47,43.67239505,14.77123322,0.443882586,140.1616636
23,894.8676367,5798154.907,0.602978466,7.205919863,80411738.7,30.64403903,29.96444273,1.280288632,502.8307045
24,520.6799366,17650997.56,0.962008522,8.971797526,407529841.9,313.5720432,13.12883794,0.871871796,316.6989454
45,827.9414656,3317976.188,0.438718612,0.918954444,65504605.84,32.977213,46.78498323,0.159297858,55.06990467
19,818.5832154,3703140.823,0.727324365,0.811037822,51174306.42,19.05022319,24.78536464,0.107016491,39.79939497
5,935.7769851,11477210.1,0.452437706,7.163896914,25963613.02,17.3902645,6.48706897,1.305254651,524.3070362
32,843.3099861,6938805.735,0.665660222,4.045429586,147804382.8,49.39150435,19.8584312,0.455961077,65.98768626
44,649.0240474,8488434.36,0.554549415,4.868149486,207119277.4,72.21202485,59.17405736,0.367162279,132.0614187
1,615.1641632,16150277.5,0.96214207,6.082728753,15538861.42,6.131622288,5,0.320566183,111.8831076
23,475.346929,18082258.1,0.407845232,9.860820471,169619543.2,74.1001727,32.75349076,1.644583658,603.9819854
37,632.0883554,15832018.22,0.634722179,0.76494494,371810524.7,204.3944218,26.50306538,0.127662956,20.42538608
8,798.2883377,4775072.439,0.86922565,1.178059405,33204923.55,16.90697752,5,0.09347091,16.50309744
13,969.5020619,19601428.66,0.513076848,8.310201033,130741509.9,84.49019377,7.461409875,1.606516422,637.6441904
8,475.2780478,7327212.366,0.889352923,0.303190185,52131821.87,32.85881847,6.747259523,0.058322735,12.83678342
23,580.0484049,3464434.517,0.915835053,4.559502923,72975563.08,16.58997992,19.5171896,0.477949916,222.4189026
43,453.1334126,10039984.44,0.8248018,7.763771067,356082881.1,99.82520443,44.12443453,0.560065683,56.66112423
1,673.4612917,14533186.82,0.525441509,2.033161328,7636339.618,2.513235081,5,0.188240115,24.02242205
45,635.4716965,1757090.538,0.563223194,1.951400119,44533536.52,24.87635668,45.4388213,0.369587927,49.30566529
24,32.56628334,12722309.6,0.500160837,3.171498209,152716824.5,112.5765222,35.49473232,0.448499114,80.040428
35,548.0441357,17175750.68,0.510438242,1.585102355,306850599.5,121.1887935,24.8612754,0.296663548,135.0664776
24,102.1595923,5309451.506,0.421895378,6.817673252,53760793.18,41.83914644,17.05336681,0.364218526,79.93647223
17,40.98786374,13893151.92,0.914389049,2.08136176,215963681.5,65.59169781,20.48390621,0.413435618,106.5173842
5,794.3292047,8058181.736,0.717101372,2.345889637,28892665.91,21.80932312,5,0.338275446,81.2718764
20,269.7701142,8341289.348,0.596655534,5.791857966,99537529.06,67.74537225,13.43204944,0.450951694,186.2832314
21,350.5452511,5688199.221,0.573746198,9.676676676,68535236.16,29.70454503,27.1413584,1.219419385,267.4649408
40,78.12331879,12525436.55,0.726817778,9.147437466,364148398.4,117.9066209,29.04883673,1.58263914,672.0267459
31,191.8077566,7283885.135,0.596010893,8.658517623,134579521.4,58.51190933,38.71641838,0.616166398,164.4411679
46,769.120746,16634969.77,0.918230785,5.35614595,702638102.1,230.6361706,32.50777355,0.756763647,120.6975368
36,501.1278678,19261817.92,0.526574461,3.047742975,365140130,195.967436,51.81897033,0.469455451,114.4804907
11,882.4584356,18708244.83,0.929381075,7.087095065,191257975.6,104.2147987,8.746113506,0.793211992,181.2544436
15,406.2834995,3346254.623,0.798455472,3.95681507,40077529.7,26.48778392,18.74586725,0.519293015,82.42692492
19,279.6702247,382386.9699,0.973977532,7.801298936,7076290.029,3.656453778,25.4873482,1.369917636,143.9626789
7,357.3858172,8825519.988,0.409064345,0.260295707,25271438.87,10.28769287,5,0.050175623,21.50506202
28,717.0802166,14604785.78,0.435457339,5.342446406,178073312.5,133.0135305,15.90488931,0.711231483,200.5800714
43,561.6805872,19551359.84,0.700536756,3.4397699,588947186.8,145.3516583,47.22908346,0.534517953,85.12858757
5,905.6283394,15690103.8,0.947427298,2.565586148,74326163.25,50.93341662,5.600472628,0.252507349,61.04611009
5,608.1362378,11652931.51,0.838476971,6.652184692,48853573.55,21.77622495,5.613774762,0.665941228,214.8583437
30,500.6229354,624422.9534,0.77328156,6.617896003,14485642.66,4.47113361,28.6851582,1.212800234,453.4445312
32,788.966433,16528259.76,0.418961293,0.466965062,221590434.8,60.31989409,45.91066771,0.030258711,9.956809563
8,948.320843,3625186.175,0.612498273,9.482218972,17763362.17,5.905583326,9.536812802,0.766382946,119.0111713
10,365.5082226,1206569.632,0.607511736,3.682345058,7330052.116,2.002375963,5.742166727,0.333193718,33.2126809
38,261.128067,17022141.06,0.725251409,9.182337363,469122608.2,223.0013468,48.83029435,0.589078583,49.00627272
47,621.9741353,11368392.27,0.554696668,5.878827883,296382437.5,121.4616119,36.44813032,0.882662035,87.03954884
32,506.3897288,2658176.797,0.560293429,6.560645681,47659487.78,19.72880829,39.13706473,1.219892568,250.8012829
48,989.3477912,7792198.997,0.77251648,9.609104225,288940902.8,84.98358027,26.84206492,0.519364826,108.9274633
28,470.4263574,1802279.178,0.966740526,8.239753069,48785416.97,29.06857276,35.46737698,0.723814079,354.807884
17,88.21657809,12796415.06,0.796107462,1.486346599,173184465.8,97.79350645,17.72702809,0.279569612,16.82244277
31,977.7085249,5720302.6,0.800878074,0.15168753,142019212.9,112.10597,37.843297,0.018178941,6.081317488
8,845.9331414,17335273.21,0.991728888,3.155015065,137535129.8,41.3412093,7.954034827,0.576877262,161.5399539
40,190.5763918,7220140.974,0.4920869,4.936522184,142117471.6,99.54039344,52.04456542,0.945866614,109.3002489
25,906.0361743,9943213.874,0.420300865,7.348283923,104478534.7,23.01902095,36.17566643,1.459666409,696.1280209
9,350.5568185,1364115.61,0.84730837,6.644378966,10402439.17,2.538106399,11.18237586,0.726611475,301.5134741
2,386.4553048,5584293.071,0.66327246,3.197276097,7407815.604,4.361951391,5,0.32435196,48.45303956
15,907.7956101,13567668.71,0.657294013,5.465760293,133769211.1,59.37771719,10.75046197,0.887069663,160.8921144
3,537.1638316,14751629.08,0.535182026,6.544239829,23684420.2,8.012454785,5,0.910852749,127.5451027
49,150.6964855,4932154.915,0.704117824,5.186127,170168091.2,34.31506037,30.62706242,0.772113449,145.7711931
36,378.520317,10126019.96,0.665303406,6.920845531,242527520.7,145.0041872,37.16745011,0.898702401,137.110864
4,726.2659846,16368868.99,0.607270005,4.903660714,39761292.6,18.46948393,5,0.623359352,103.4950775
14,186.5714252,7660212.202,0.665647096,5.343881569,71385972.05,21.59228168,11.12581072,0.519666776,146.7888439
41,596.3777294,2762048.22,0.630300862,9.413675399,71377776.39,55.91266546,23.33679568,1.311702058,264.8187437
41,699.845021,8694220.753,0.963937815,3.952665464,343608214.3,141.0529139,58.68713076,0.356657967,96.44997498
25,353.6957719,12052510.44,0.988150994,7.581502578,297742504.5,113.6887535,27.63529379,0.783539374,49.99078274
10,698.4724784,247230.711,0.90394056,3.413297807,2234818.673,1.131239582,8.249950882,0.493525905,189.3506626
21,885.9442416,7036493.383,0.994248455,3.3853599,146916476.1,53.81904012,17.80215802,0.492549115,230.3777639
36,480.0349931,12187972.84,0.559431657,9.274048809,245460162.4,89.26337336,32.23488565,1.266534111,631.2438986
12,392.1656883,19043047.81,0.905755066,7.016847904,206980044.3,161.3972382,15.73957053,1.061013285,148.824259
27,262.3910253,8230119.776,0.643977407,9.296687051,143100302.2,51.04224261,19.18184112,1.039248877,231.5553831
40,610.1423977,3343148.083,0.847681839,9.946356474,113357036.6,63.85176288,54.25876227,1.384064307,675.6281017
2,881.6542673,10730960.05,0.520835584,0.102011335,11178131.7,2.486776672,5,0.006558605,0.953987479
13,334.7913482,5786471.986,0.887173654,9.833187465,66736871.43,19.52784583,17.82378402,1.205142254,352.8142727
32,405.2919917,4374110.046,0.450078656,1.098620125,62998194.22,13.43424668,44.66838166,0.151507019,62.0688091
31,415.5261348,11849024.85,0.562334624,0.797073651,206556625,107.5511477,37.09661129,0.090333104,5.674977993
16,567.4001567,18326082.33,0.89317157,7.701317067,261893371.7,129.6277742,22.31567617,0.404663742,39.36962949
32,239.9828271,16720961.67,0.848295533,3.566827546,453898146.9,180.902699,39.90730347,0.553394066,76.61846209
32,824.877988,3727621.523,0.700748053,9.186338171,83587952.8,51.83864213,20.62527283,1.086959254,277.1763148
34,306.1682433,15341001.22,0.803675665,5.490615032,419192438,241.2355196,49.50966301,0.402758758,22.89450619
11,709.7822505,4674385.824,0.511344415,3.922505273,26292431.92,14.72915271,7.591173853,0.768331105,187.5266391
10,520.5175057,5884955.088,0.800658173,0.827029999,47118373.91,18.93003611,9.946286459,0.158262184,19.41582704
15,592.1091393,18409024.99,0.4047857,4.699894933,111775651.1,44.29528625,13.25205923,0.346866145,149.9787863
17,191.9146077,18229898,0.89992952,2.851187567,278895597.2,201.9396646,14.41847787,0.445016276,119.6438365
40,738.9978502,3455752.214,0.709772565,0.858469701,98111924.5,51.64404294,51.34472215,0.109564156,8.989103508
18,200.7912113,1377417.933,0.966327071,6.736846445,23958652.26,8.705149028,14.23725213,0.629184493,162.5037172
9,126.7715331,5933050.254,0.68689856,9.775635147,36678633.11,19.29048317,9.339096518,1.492307278,397.1199422
25,553.4793074,11677323.69,0.659852369,3.851253405,192632742.6,69.35982539,20.91539396,0.451266354,83.42196017
40,713.6576799,17550144.39,0.670031687,3.042922714,470366114.4,146.3682564,55.73903594,0.562259175,121.1640341
14,64.28529889,2464864.039,0.615837172,0.990605884,21251368.59,7.848254559,9.171656798,0.154083754,75.00128454
25,83.35438522,8357674.194,0.50000505,2.309137689,104471982.6,60.31538345,16.8873174,0.29126971,46.96572495
22,805.6389753,5507820.756,0.905237636,2.921225273,109689506.1,55.88711252,13.44694486,0.344069615,121.9602463
30,811.897209,397086.448,0.633451245,3.507338567,7546047.142,2.254005915,37.7339596,0.191978936,66.70755044
20,256.6251463,15790080.59,0.717465057,6.376273778,226576621.4,168.7424161,13.2298509,0.472661755,113.4633379
21,620.9997798,16284355.84,0.41193215,1.237239513,140869043.9,70.29050608,21.69520259,0.07022755,32.96939485
44,451.532374,4502458.329,0.436152324,0.678396743,86405337.14,58.43032591,55.73834712,0.040374402,16.00017738
32,638.2056008,3109680.976,0.758309938,9.312759991,75459263.58,30.06395584,19.69673596,0.559360171,33.26637433
46,864.9360948,2976760.987,0.92753685,8.011968049,127008553.4,98.37265114,65.80173794,0.417522484,112.1168093
49,93.65857821,9332549.076,0.696037497,2.85439866,318294400.8,207.2910933,38.41758809,0.48154263,48.77786818
21,781.3146596,5005262.19,0.498984748,6.424042679,52448539.38,24.79264078,27.13841676,0.782356828,140.121712
35,500.633668,10275977.29,0.469676389,5.96567357,168923436.5,125.2357309,45.27460739,0.968659249,152.4841324
32,570.6650396,7758549.569,0.939872801,7.455804777,233345590.9,147.1197021,27.14700524,0.560368304,218.5418656
30,659.1223896,4296717.068,0.820982712,8.607015339,105825913,48.50180609,31.51741334,1.516402416,245.8183079
39,923.7838019,15048716.61,0.979717333,3.641745298,574996051.5,451.0743813,44.10265424,0.233494427,115.9933395
49,70.86915425,3092241.418,0.449409173,6.642236629,68094401.22,25.81635817,44.86208977,0.652994805,70.35163502
12,44.03420684,15998156.06,0.941567713,8.040204983,180760166.6,63.97869646,10.29458593,0.849089653,199.7387475
41,190.5878548,11272783.04,0.907379388,7.023013618,419376329.6,308.9938479,55.43739866,0.599481963,161.9954576
47,986.6510101,16657539.14,0.93591111,9.229142326,732728869.3,457.5328352,32.9907044,0.651536373,159.4698891
18,719.3502219,194704.8974,0.403457774,4.997405782,1413993.681,0.575927951,23.30881959,0.720689513,66.30148374
21,620.4215023,15008851.53,0.845142088,8.046141874,266376854.6,90.32344653,14.77823307,0.412552949,62.53842815
13,61.33346761,1125160.306,0.729362868,9.106439839,10668451.93,3.273326204,15.60154384,1.536671515,436.9427601
21,880.9235705,19006964.51,0.74390766,5.614823461,296927956.4,115.2370932,16.54027701,0.31638477,129.6922728
8,815.5655005,14084515.82,0.681521192,0.271205974,76791168.12,21.1424508,11.41902259,0.052778608,18.98866906
46,669.8280432,6471428.583,0.845606151,8.19828285,251724871.4,72.29762032,50.84746345,1.477673706,435.9393518
40,349.0438533,6465024.808,0.999903574,8.475736318,258576056.5,172.205081,41.34068933,0.950840777,465.83017
46,84.44738123,17243698.36,0.826323016,4.058521542,655447782,156.1644505,36.57897379,0.289803027,113.729352
7,586.3379106,18066518.56,0.80683025,2.367872927,102036295.7,47.30126845,7.060652535,0.427626988,188.1307036
23,723.8991529,17842308.29,0.792662629,9.783677743,325287413.1,144.1020967,13.01493291,1.434504728,79.93402183
44,107.8267452,16193931.82,0.817127002,5.561073466,582229954.2,451.8771816,28.30726762,0.699118904,102.9653687
32,639.2611449,16398737.21,0.60526748,5.210178887,317619915.4,152.2431672,25.44110543,0.510134421,190.75461
11,297.0705769,11498081.27,0.592131846,9.466135513,74892180.97,22.20652166,15.94185381,1.270283744,222.5988749
22,767.7805579,661797.9537,0.870602787,4.140161412,12675589.14,3.207466776,21.2932611,0.464822549,97.28205261
22,546.5216128,1826788.313,0.43185281,8.496546382,17355880.67,11.09844637,19.80924491,1.017928503,321.493784
43,142.101236,13026109.66,0.855548643,7.036445738,479212229.1,138.3207125,54.71995553,1.244168953,366.0318686
25,533.621656,8083186.691,0.888304951,9.680382184,179508368.9,136.9271645,29.84224827,1.867062041,278.8308666
22,404.8008104,11389461.65,0.712958776,4.343644331,178644766,95.66927385,25.60697304,0.844416338,376.1106279
28,192.6506288,4698444.69,0.946088857,9.085496294,124464092.7,54.89089929,30.95947471,1.69162971,562.4681163
29,843.8929882,13023401.76,0.683852462,5.7319191,258276475.4,157.7035138,18.26899864,0.976371527,349.9524177
13,25.86302177,4932307.929,0.506852001,4.811177077,32499351.86,10.37889049,11.57749017,0.567952542,240.1510453
18,322.4463527,9270174.68,0.616839189,3.126069091,102927726.6,44.19248366,25.22116726,0.197681767,18.99712419
2,27.4061126,9626526.002,0.943520504,5.571710362,18165649.32,3.997320433,5,0.805623261,212.1338404
29,109.5668423,3635597.774,0.996242973,5.768264265,105036223.3,76.32004459,27.04769583,0.636260466,56.52562029
21,307.6397759,17536533.76,0.65311238,8.994072246,240519873.3,109.4736411,10.52215694,1.376616872,114.2765022
15,68.45711761,10563839.02,0.500107927,7.07021508,79245894.56,51.92944762,14.98986739,0.58766043,220.1101338
27,602.6810744,17348997.18,0.571797568,8.282089213,267843088.7,200.9125508,19.63377164,1.364138697,552.984541
31,100.5599644,5324460.34,0.731977806,7.71438736,120818990.7,71.48568307,21.33015389,0.583198456,42.9253519
15,706.1879296,3529485.315,0.743257551,2.83880088,39349749.17,16.74127289,11.75688517,0.486247374,208.6537748
23,66.85248094,458531.2876,0.778035644,2.137395894,8205334.771,4.69113012,14.32044462,0.399172042,70.48756356
24,73.41926138,1967906.729,0.901212024,2.658965422,42564028.92,17.71509047,13.10072532,0.49203178,169.6095928
44,315.7460105,3034665.037,0.826728491,1.551136301,110389138.1,59.65300788,41.56683253,0.158200206,56.72262343
13,898.1229521,1669225.691,0.556504136,3.921023043,12076103.01,5.546544383,9.913164707,0.425320113,154.5555118
22,646.77235,17947897.97,0.637026436,6.573617074,251532280.7,72.92450367,16.63627145,1.155088237,358.9810514
43,773.5793225,18237622.33,0.90388995,5.416077174,708846552.2,473.5525157,31.02689099,0.833120835,84.1100691
37,154.4288278,18753517.18,0.780029602,6.824221854,541247046.3,269.460618,36.87572619,0.880337645,88.26707534
33,836.6135517,19201230.65,0.499850829,3.625374689,316725784.9,99.4790058,40.69646817,0.703636678,79.81346488
3,23.02405447,9887516.6,0.595323282,2.132250087,17658806.51,12.98094989,5,0.271733109,126.1965119
19,224.8614905,10647490.27,0.874654547,2.10730567,176944639.9,125.9724159,28.04278487,0.182434891,26.39721476
